Window,Start_Timestamp,End_Timestamp,Start_Time_UTC,End_Time_UTC,Duration_sec,label
22,1594226279.3867445,1594226279.780074,2020-07-08 16:37:59.386,2020-07-08 16:37:59.780,0.3933,8
23,1594227854.5888617,1594227854.982744,2020-07-08 17:04:14.588,2020-07-08 17:04:14.982,0.3939,2
24,1594226279.5866332,1594226279.979963,2020-07-08 16:37:59.586,2020-07-08 16:37:59.979,0.3933,8
25,1594227854.7890313,1594227855.1829138,2020-07-08 17:04:14.789,2020-07-08 17:04:15.182,0.3939,2
26,1594226279.7865222,1594226280.179852,2020-07-08 16:37:59.786,2020-07-08 16:38:00.179,0.3933,8
27,1594227854.989201,1594227855.3830836,2020-07-08 17:04:14.989,2020-07-08 17:04:15.383,0.3939,2
28,1594226279.986411,1594226280.379741,2020-07-08 16:37:59.986,2020-07-08 16:38:00.379,0.3933,8
29,1594227855.1829138,1594227855.5767963,2020-07-08 17:04:15.182,2020-07-08 17:04:15.576,0.3939,2
30,1594226280.1863,1594226280.57963,2020-07-08 16:38:00.186,2020-07-08 16:38:00.579,0.3933,8
31,1594227855.3830836,1594227855.776966,2020-07-08 17:04:15.383,2020-07-08 17:04:15.776,0.3939,2
32,1594226280.386189,1594226280.7795188,2020-07-08 16:38:00.386,2020-07-08 16:38:00.779,0.3933,8
33,1594227855.5832534,1594227855.977136,2020-07-08 17:04:15.583,2020-07-08 17:04:15.977,0.3939,2
34,1594226280.586078,1594226280.9794078,2020-07-08 16:38:00.586,2020-07-08 16:38:00.979,0.3933,8
35,1594227855.7834232,1594227856.1773057,2020-07-08 17:04:15.783,2020-07-08 17:04:16.177,0.3939,2
36,1594226280.7859669,1594226281.1792967,2020-07-08 16:38:00.785,2020-07-08 16:38:01.179,0.3933,8
37,1594227855.983593,1594227856.3774755,2020-07-08 17:04:15.983,2020-07-08 17:04:16.377,0.3939,2
38,1594226280.9858558,1594226281.3791857,2020-07-08 16:38:00.985,2020-07-08 16:38:01.379,0.3933,8
39,1594227856.1837628,1594227856.5776453,2020-07-08 17:04:16.183,2020-07-08 17:04:16.577,0.3939,8
40,1594226281.1857448,1594226281.5790746,2020-07-08 16:38:01.185,2020-07-08 16:38:01.579,0.3933,8
41,1594227856.3839326,1594227856.777815,2020-07-08 17:04:16.383,2020-07-08 17:04:16.777,0.3939,8
42,1594226281.3856337,1594226281.7789636,2020-07-08 16:38:01.385,2020-07-08 16:38:01.778,0.3933,8
43,1594227856.5841024,1594227856.977985,2020-07-08 17:04:16.584,2020-07-08 17:04:16.977,0.3939,8
44,1594226281.585523,1594226281.9788525,2020-07-08 16:38:01.585,2020-07-08 16:38:01.978,0.3933,8
45,1594227856.7842722,1594227857.1781547,2020-07-08 17:04:16.784,2020-07-08 17:04:17.178,0.3939,8
46,1594226281.7854116,1594226282.1787417,2020-07-08 16:38:01.785,2020-07-08 16:38:02.178,0.3933,8
47,1594227856.984442,1594227857.3783245,2020-07-08 17:04:16.984,2020-07-08 17:04:17.378,0.3939,8
48,1594226281.9853003,1594226282.3786304,2020-07-08 16:38:01.985,2020-07-08 16:38:02.378,0.3933,8
49,1594227857.1846118,1594227857.5784943,2020-07-08 17:04:17.184,2020-07-08 17:04:17.578,0.3939,8
50,1594226282.1851895,1594226282.578519,2020-07-08 16:38:02.185,2020-07-08 16:38:02.578,0.3933,8
51,1594227857.3847816,1594227857.778664,2020-07-08 17:04:17.384,2020-07-08 17:04:17.778,0.3939,8
52,1594226282.3850784,1594226282.7784083,2020-07-08 16:38:02.385,2020-07-08 16:38:02.778,0.3933,8
53,1594227857.5849514,1594227857.978834,2020-07-08 17:04:17.584,2020-07-08 17:04:17.978,0.3939,8
54,1594226282.5849674,1594226282.9782972,2020-07-08 16:38:02.584,2020-07-08 16:38:02.978,0.3933,8
55,1594227857.7851212,1594227858.1790037,2020-07-08 17:04:17.785,2020-07-08 17:04:18.179,0.3939,8
56,1594226282.7848563,1594226283.1781862,2020-07-08 16:38:02.784,2020-07-08 16:38:03.178,0.3933,8
57,1594227857.985291,1594227858.3791735,2020-07-08 17:04:17.985,2020-07-08 17:04:18.379,0.3939,8
58,1594226282.9847453,1594226283.3780751,2020-07-08 16:38:02.984,2020-07-08 16:38:03.378,0.3933,8
59,1594227858.1854608,1594227858.5793433,2020-07-08 17:04:18.185,2020-07-08 17:04:18.579,0.3939,8
60,1594226283.1846342,1594226283.577964,2020-07-08 16:38:03.184,2020-07-08 16:38:03.577,0.3933,8
61,1594227858.3856306,1594227858.7795131,2020-07-08 17:04:18.385,2020-07-08 17:04:18.779,0.3939,8
62,1594226283.3845232,1594226283.777853,2020-07-08 16:38:03.384,2020-07-08 16:38:03.777,0.3933,8
63,1594227858.5858004,1594227858.979683,2020-07-08 17:04:18.585,2020-07-08 17:04:18.979,0.3939,8
64,1594226283.584412,1594226283.977742,2020-07-08 16:38:03.584,2020-07-08 16:38:03.977,0.3933,8
65,1594227858.7859702,1594227859.1798527,2020-07-08 17:04:18.785,2020-07-08 17:04:19.179,0.3939,8
66,1594226283.784301,1594226284.177631,2020-07-08 16:38:03.784,2020-07-08 16:38:04.177,0.3933,8
67,1594227858.98614,1594227859.3800223,2020-07-08 17:04:18.986,2020-07-08 17:04:19.380,0.3939,8
68,1594226283.98419,1594226284.3775198,2020-07-08 16:38:03.984,2020-07-08 16:38:04.377,0.3933,8
69,1594227859.1863098,1594227859.5801923,2020-07-08 17:04:19.186,2020-07-08 17:04:19.580,0.3939,8
70,1594226284.184079,1594226284.5774088,2020-07-08 16:38:04.184,2020-07-08 16:38:04.577,0.3933,8
71,1594227859.3864796,1594227859.780362,2020-07-08 17:04:19.386,2020-07-08 17:04:19.780,0.3939,8
72,1594226284.383968,1594226284.7772975,2020-07-08 16:38:04.383,2020-07-08 16:38:04.777,0.3933,8
73,1594227859.5866494,1594227859.980532,2020-07-08 17:04:19.586,2020-07-08 17:04:19.980,0.3939,8
74,1594226284.5838568,1594226284.977187,2020-07-08 16:38:04.583,2020-07-08 16:38:04.977,0.3933,8
75,1594227859.7868192,1594227860.1807015,2020-07-08 17:04:19.786,2020-07-08 17:04:20.180,0.3939,2
76,1594226284.7837458,1594226285.1770756,2020-07-08 16:38:04.783,2020-07-08 16:38:05.177,0.3933,8
77,1594227859.986989,1594227860.3808715,2020-07-08 17:04:19.986,2020-07-08 17:04:20.380,0.3939,2
78,1594226284.9836347,1594226285.3769646,2020-07-08 16:38:04.983,2020-07-08 16:38:05.376,0.3933,8
79,1594227860.1871588,1594227860.581041,2020-07-08 17:04:20.187,2020-07-08 17:04:20.581,0.3939,2
80,1594226285.1835237,1594226285.5768535,2020-07-08 16:38:05.183,2020-07-08 16:38:05.576,0.3933,8
81,1594227860.3873286,1594227860.7812111,2020-07-08 17:04:20.387,2020-07-08 17:04:20.781,0.3939,2
82,1594226285.3834126,1594226285.7767425,2020-07-08 16:38:05.383,2020-07-08 16:38:05.776,0.3933,8
83,1594227860.5874984,1594227860.981381,2020-07-08 17:04:20.587,2020-07-08 17:04:20.981,0.3939,2
84,1594226285.5833015,1594226285.9766314,2020-07-08 16:38:05.583,2020-07-08 16:38:05.976,0.3933,8
85,1594227860.7876682,1594227861.1815507,2020-07-08 17:04:20.787,2020-07-08 17:04:21.181,0.3939,2
86,1594226285.7831905,1594226286.1765203,2020-07-08 16:38:05.783,2020-07-08 16:38:06.176,0.3933,2
87,1594227860.987838,1594227861.3817203,2020-07-08 17:04:20.987,2020-07-08 17:04:21.381,0.3939,2
88,1594226285.9830794,1594226286.3764093,2020-07-08 16:38:05.983,2020-07-08 16:38:06.376,0.3933,2
89,1594227861.1880078,1594227861.5818903,2020-07-08 17:04:21.188,2020-07-08 17:04:21.581,0.3939,2
90,1594226286.1829684,1594226286.5762982,2020-07-08 16:38:06.182,2020-07-08 16:38:06.576,0.3933,2
91,1594227861.3881776,1594227861.78206,2020-07-08 17:04:21.388,2020-07-08 17:04:21.782,0.3939,2
92,1594226286.382857,1594226286.7761872,2020-07-08 16:38:06.382,2020-07-08 16:38:06.776,0.3933,2
93,1594227861.5883474,1594227861.98223,2020-07-08 17:04:21.588,2020-07-08 17:04:21.982,0.3939,2
94,1594226286.5891943,1594226286.9825242,2020-07-08 16:38:06.589,2020-07-08 16:38:06.982,0.3933,2
95,1594227861.7885172,1594227862.1823995,2020-07-08 17:04:21.788,2020-07-08 17:04:22.182,0.3939,2
96,1594226286.7890832,1594226287.182413,2020-07-08 16:38:06.789,2020-07-08 16:38:07.182,0.3933,2
97,1594227861.988687,1594227862.3825696,2020-07-08 17:04:21.988,2020-07-08 17:04:22.382,0.3939,2
98,1594226286.9889722,1594226287.382302,2020-07-08 16:38:06.988,2020-07-08 16:38:07.382,0.3933,2
99,1594227862.1888568,1594227862.5827394,2020-07-08 17:04:22.188,2020-07-08 17:04:22.582,0.3939,2
100,1594226287.1888611,1594226287.582191,2020-07-08 16:38:07.188,2020-07-08 16:38:07.582,0.3933,2
101,1594227862.3890266,1594227862.7829092,2020-07-08 17:04:22.389,2020-07-08 17:04:22.782,0.3939,2
102,1594226287.38875,1594226287.78208,2020-07-08 16:38:07.388,2020-07-08 16:38:07.782,0.3933,2
103,1594227862.5891964,1594227862.983079,2020-07-08 17:04:22.589,2020-07-08 17:04:22.983,0.3939,2
104,1594226287.588639,1594226287.9819689,2020-07-08 16:38:07.588,2020-07-08 16:38:07.981,0.3933,2
105,1594226287.788528,1594226288.1818578,2020-07-08 16:38:07.788,2020-07-08 16:38:08.181,0.3933,2
106,1594227862.983079,1594227863.3769617,2020-07-08 17:04:22.983,2020-07-08 17:04:23.376,0.3939,8
107,1594226287.988417,1594226288.3817468,2020-07-08 16:38:07.988,2020-07-08 16:38:08.381,0.3933,2
108,1594227863.1832488,1594227863.5771313,2020-07-08 17:04:23.183,2020-07-08 17:04:23.577,0.3939,8
109,1594226288.188306,1594226288.5816357,2020-07-08 16:38:08.188,2020-07-08 16:38:08.581,0.3933,8
110,1594227863.3834186,1594227863.777301,2020-07-08 17:04:23.383,2020-07-08 17:04:23.777,0.3939,8
111,1594226288.3881948,1594226288.781525,2020-07-08 16:38:08.388,2020-07-08 16:38:08.781,0.3933,8
112,1594227863.5835884,1594227863.9774709,2020-07-08 17:04:23.583,2020-07-08 17:04:23.977,0.3939,8
113,1594226288.5880835,1594226288.9814136,2020-07-08 16:38:08.588,2020-07-08 16:38:08.981,0.3933,8
114,1594227863.7837582,1594227864.177641,2020-07-08 17:04:23.783,2020-07-08 17:04:24.177,0.3939,8
115,1594226288.7879727,1594226289.1813023,2020-07-08 16:38:08.787,2020-07-08 16:38:09.181,0.3933,8
116,1594227863.983928,1594227864.3778105,2020-07-08 17:04:23.983,2020-07-08 17:04:24.377,0.3939,8
117,1594226288.9878616,1594226289.3811915,2020-07-08 16:38:08.987,2020-07-08 16:38:09.381,0.3933,8
118,1594227864.1840978,1594227864.5779805,2020-07-08 17:04:24.184,2020-07-08 17:04:24.577,0.3939,8
119,1594226289.1877506,1594226289.5810804,2020-07-08 16:38:09.187,2020-07-08 16:38:09.581,0.3933,8
120,1594227864.3842676,1594227864.77815,2020-07-08 17:04:24.384,2020-07-08 17:04:24.778,0.3939,8
121,1594226289.3876395,1594226289.7809694,2020-07-08 16:38:09.387,2020-07-08 16:38:09.780,0.3933,8
122,1594227864.5844374,1594227864.97832,2020-07-08 17:04:24.584,2020-07-08 17:04:24.978,0.3939,8
123,1594226289.5875285,1594226289.9808583,2020-07-08 16:38:09.587,2020-07-08 16:38:09.980,0.3933,8
124,1594227864.7846072,1594227865.1784897,2020-07-08 17:04:24.784,2020-07-08 17:04:25.178,0.3939,8
125,1594226289.7874174,1594226290.1807473,2020-07-08 16:38:09.787,2020-07-08 16:38:10.180,0.3933,8
126,1594227864.984777,1594227865.3786595,2020-07-08 17:04:24.984,2020-07-08 17:04:25.378,0.3939,8
127,1594226289.9873064,1594226290.3806362,2020-07-08 16:38:09.987,2020-07-08 16:38:10.380,0.3933,8
128,1594227865.1849468,1594227865.5788293,2020-07-08 17:04:25.184,2020-07-08 17:04:25.578,0.3939,8
129,1594226290.1871953,1594226290.5805252,2020-07-08 16:38:10.187,2020-07-08 16:38:10.580,0.3933,8
130,1594227865.3851166,1594227865.778999,2020-07-08 17:04:25.385,2020-07-08 17:04:25.778,0.3939,8
131,1594226290.3870842,1594226290.780414,2020-07-08 16:38:10.387,2020-07-08 16:38:10.780,0.3933,8
132,1594227865.5852864,1594227865.979169,2020-07-08 17:04:25.585,2020-07-08 17:04:25.979,0.3939,8
133,1594226290.5869732,1594226290.980303,2020-07-08 16:38:10.586,2020-07-08 16:38:10.980,0.3933,8
134,1594227865.7854562,1594227866.1793387,2020-07-08 17:04:25.785,2020-07-08 17:04:26.179,0.3939,8
135,1594226290.786862,1594226291.180192,2020-07-08 16:38:10.786,2020-07-08 16:38:11.180,0.3933,8
136,1594227865.985626,1594227866.3795085,2020-07-08 17:04:25.985,2020-07-08 17:04:26.379,0.3939,8
137,1594226290.986751,1594226291.380081,2020-07-08 16:38:10.986,2020-07-08 16:38:11.380,0.3933,8
138,1594227866.1857958,1594227866.5796783,2020-07-08 17:04:26.185,2020-07-08 17:04:26.579,0.3939,8
139,1594226291.18664,1594226291.57997,2020-07-08 16:38:11.186,2020-07-08 16:38:11.579,0.3933,8
140,1594227866.3859656,1594227866.779848,2020-07-08 17:04:26.385,2020-07-08 17:04:26.779,0.3939,8
141,1594226291.386529,1594226291.7798588,2020-07-08 16:38:11.386,2020-07-08 16:38:11.779,0.3933,8
142,1594227866.5861354,1594227866.980018,2020-07-08 17:04:26.586,2020-07-08 17:04:26.980,0.3939,8
143,1594226291.586418,1594226291.9797478,2020-07-08 16:38:11.586,2020-07-08 16:38:11.979,0.3933,2
144,1594227866.7863052,1594227867.1801877,2020-07-08 17:04:26.786,2020-07-08 17:04:27.180,0.3939,8
145,1594226291.7863069,1594226292.1796367,2020-07-08 16:38:11.786,2020-07-08 16:38:12.179,0.3933,2
146,1594227866.986475,1594227867.3803575,2020-07-08 17:04:26.986,2020-07-08 17:04:27.380,0.3939,8
147,1594226291.9861958,1594226292.3795257,2020-07-08 16:38:11.986,2020-07-08 16:38:12.379,0.3933,2
148,1594227867.1866448,1594227867.5805273,2020-07-08 17:04:27.186,2020-07-08 17:04:27.580,0.3939,2
149,1594226292.1860847,1594226292.5794146,2020-07-08 16:38:12.186,2020-07-08 16:38:12.579,0.3933,2
150,1594227867.3868146,1594227867.780697,2020-07-08 17:04:27.386,2020-07-08 17:04:27.780,0.3939,2
151,1594226292.3859737,1594226292.7793036,2020-07-08 16:38:12.385,2020-07-08 16:38:12.779,0.3933,2
152,1594227867.5869844,1594227867.980867,2020-07-08 17:04:27.586,2020-07-08 17:04:27.980,0.3939,2
153,1594226292.5858626,1594226292.9791925,2020-07-08 16:38:12.585,2020-07-08 16:38:12.979,0.3933,2
154,1594227867.7871542,1594227868.1810367,2020-07-08 17:04:27.787,2020-07-08 17:04:28.181,0.3939,2
155,1594226292.7857516,1594226293.1790814,2020-07-08 16:38:12.785,2020-07-08 16:38:13.179,0.3933,2
156,1594227867.987324,1594227868.3812065,2020-07-08 17:04:27.987,2020-07-08 17:04:28.381,0.3939,2
157,1594226292.9856403,1594226293.3789704,2020-07-08 16:38:12.985,2020-07-08 16:38:13.378,0.3933,2
158,1594227868.1874938,1594227868.5813763,2020-07-08 17:04:28.187,2020-07-08 17:04:28.581,0.3939,2
159,1594226293.1855297,1594226293.578859,2020-07-08 16:38:13.185,2020-07-08 16:38:13.578,0.3933,2
160,1594227868.3876636,1594227868.781546,2020-07-08 17:04:28.387,2020-07-08 17:04:28.781,0.3939,2
161,1594226293.3854184,1594226293.7787485,2020-07-08 16:38:13.385,2020-07-08 16:38:13.778,0.3933,2
162,1594227868.5878334,1594227868.981716,2020-07-08 17:04:28.587,2020-07-08 17:04:28.981,0.3939,2
163,1594226293.5853074,1594226293.9786372,2020-07-08 16:38:13.585,2020-07-08 16:38:13.978,0.3933,2
164,1594227868.7880032,1594227869.1818855,2020-07-08 17:04:28.788,2020-07-08 17:04:29.181,0.3939,2
165,1594226293.7851963,1594226294.1785262,2020-07-08 16:38:13.785,2020-07-08 16:38:14.178,0.3933,2
166,1594227868.988173,1594227869.3820555,2020-07-08 17:04:28.988,2020-07-08 17:04:29.382,0.3939,2
167,1594226293.9850852,1594226294.378415,2020-07-08 16:38:13.985,2020-07-08 16:38:14.378,0.3933,8
168,1594227869.1883428,1594227869.582225,2020-07-08 17:04:29.188,2020-07-08 17:04:29.582,0.3939,2
169,1594226294.1849742,1594226294.578304,2020-07-08 16:38:14.184,2020-07-08 16:38:14.578,0.3933,8
170,1594227869.3885126,1594227869.7823951,2020-07-08 17:04:29.388,2020-07-08 17:04:29.782,0.3939,2
171,1594226294.3848631,1594226294.778193,2020-07-08 16:38:14.384,2020-07-08 16:38:14.778,0.3933,8
172,1594227869.5886824,1594227869.982565,2020-07-08 17:04:29.588,2020-07-08 17:04:29.982,0.3939,2
173,1594226294.584752,1594226294.978082,2020-07-08 16:38:14.584,2020-07-08 16:38:14.978,0.3933,8
174,1594227869.7888522,1594227870.1827347,2020-07-08 17:04:29.788,2020-07-08 17:04:30.182,0.3939,2
175,1594226294.784641,1594226295.177971,2020-07-08 16:38:14.784,2020-07-08 16:38:15.177,0.3933,8
176,1594227869.989022,1594227870.3829043,2020-07-08 17:04:29.989,2020-07-08 17:04:30.382,0.3939,2
177,1594226294.98453,1594226295.3778598,2020-07-08 16:38:14.984,2020-07-08 16:38:15.377,0.3933,8
178,1594227870.1891918,1594227870.5830743,2020-07-08 17:04:30.189,2020-07-08 17:04:30.583,0.3939,8
179,1594226295.184419,1594226295.5777488,2020-07-08 16:38:15.184,2020-07-08 16:38:15.577,0.3933,8
180,1594227870.3829043,1594227870.776787,2020-07-08 17:04:30.382,2020-07-08 17:04:30.776,0.3939,8
181,1594226295.384308,1594226295.7776375,2020-07-08 16:38:15.384,2020-07-08 16:38:15.777,0.3933,8
182,1594227870.5830743,1594227870.9769568,2020-07-08 17:04:30.583,2020-07-08 17:04:30.976,0.3939,8
183,1594226295.5841968,1594226295.977527,2020-07-08 16:38:15.584,2020-07-08 16:38:15.977,0.3933,8
184,1594227870.783244,1594227871.1771266,2020-07-08 17:04:30.783,2020-07-08 17:04:31.177,0.3939,8
185,1594226295.7840858,1594226296.1774156,2020-07-08 16:38:15.784,2020-07-08 16:38:16.177,0.3933,8
186,1594227870.983414,1594227871.3772964,2020-07-08 17:04:30.983,2020-07-08 17:04:31.377,0.3939,8
187,1594226295.9839747,1594226296.3773046,2020-07-08 16:38:15.983,2020-07-08 16:38:16.377,0.3933,8
188,1594227871.1835835,1594227871.5774662,2020-07-08 17:04:31.183,2020-07-08 17:04:31.577,0.3939,8
189,1594226296.1838636,1594226296.5771935,2020-07-08 16:38:16.183,2020-07-08 16:38:16.577,0.3933,8
190,1594227871.3837535,1594227871.777636,2020-07-08 17:04:31.383,2020-07-08 17:04:31.777,0.3939,8
191,1594226296.3837526,1594226296.7770824,2020-07-08 16:38:16.383,2020-07-08 16:38:16.777,0.3933,8
192,1594227871.583923,1594227871.977806,2020-07-08 17:04:31.583,2020-07-08 17:04:31.977,0.3939,8
193,1594226296.5836415,1594226296.9769714,2020-07-08 16:38:16.583,2020-07-08 16:38:16.976,0.3933,8
194,1594227871.7840931,1594227872.1779757,2020-07-08 17:04:31.784,2020-07-08 17:04:32.177,0.3939,8
195,1594226296.7835305,1594226297.1768603,2020-07-08 16:38:16.783,2020-07-08 16:38:17.176,0.3933,8
196,1594227871.984263,1594227872.3781457,2020-07-08 17:04:31.984,2020-07-08 17:04:32.378,0.3939,8
197,1594226296.9834194,1594226297.3767493,2020-07-08 16:38:16.983,2020-07-08 16:38:17.376,0.3933,8
198,1594227872.1844327,1594227872.5783153,2020-07-08 17:04:32.184,2020-07-08 17:04:32.578,0.3939,8
199,1594226297.1833084,1594226297.5766382,2020-07-08 16:38:17.183,2020-07-08 16:38:17.576,0.3933,8
200,1594227872.3846023,1594227872.778485,2020-07-08 17:04:32.384,2020-07-08 17:04:32.778,0.3939,8
201,1594226297.3831973,1594226297.7765272,2020-07-08 16:38:17.383,2020-07-08 16:38:17.776,0.3933,8
202,1594227872.5847723,1594227872.9786549,2020-07-08 17:04:32.584,2020-07-08 17:04:32.978,0.3939,8
203,1594226297.5830865,1594226297.976416,2020-07-08 16:38:17.583,2020-07-08 16:38:17.976,0.3933,8
204,1594227872.7849422,1594227873.178825,2020-07-08 17:04:32.784,2020-07-08 17:04:33.178,0.3939,8
205,1594226297.7829752,1594226298.176305,2020-07-08 16:38:17.782,2020-07-08 16:38:18.176,0.3933,8
206,1594227872.985112,1594227873.3789945,2020-07-08 17:04:32.985,2020-07-08 17:04:33.378,0.3939,8
207,1594226297.982864,1594226298.376194,2020-07-08 16:38:17.982,2020-07-08 16:38:18.376,0.3933,2
208,1594227873.1852818,1594227873.5791645,2020-07-08 17:04:33.185,2020-07-08 17:04:33.579,0.3939,8
209,1594226298.189201,1594226298.582531,2020-07-08 16:38:18.189,2020-07-08 16:38:18.582,0.3933,2
210,1594227873.3854516,1594227873.779334,2020-07-08 17:04:33.385,2020-07-08 17:04:33.779,0.3939,8
211,1594226298.38909,1594226298.78242,2020-07-08 16:38:18.389,2020-07-08 16:38:18.782,0.3933,2
212,1594227873.5856214,1594227873.979504,2020-07-08 17:04:33.585,2020-07-08 17:04:33.979,0.3939,8
213,1594226298.588979,1594226298.9823089,2020-07-08 16:38:18.588,2020-07-08 16:38:18.982,0.3933,2
214,1594227873.7857912,1594227874.1796737,2020-07-08 17:04:33.785,2020-07-08 17:04:34.179,0.3939,8
215,1594226298.788868,1594226299.1821978,2020-07-08 16:38:18.788,2020-07-08 16:38:19.182,0.3933,2
216,1594227873.985961,1594227874.3798437,2020-07-08 17:04:33.985,2020-07-08 17:04:34.379,0.3939,8
217,1594226298.988757,1594226299.3820868,2020-07-08 16:38:18.988,2020-07-08 16:38:19.382,0.3933,2
218,1594227874.1861308,1594227874.5800133,2020-07-08 17:04:34.186,2020-07-08 17:04:34.580,0.3939,8
219,1594226299.1886458,1594226299.5819757,2020-07-08 16:38:19.188,2020-07-08 16:38:19.581,0.3933,2
220,1594227874.3863006,1594227874.780183,2020-07-08 17:04:34.386,2020-07-08 17:04:34.780,0.3939,8
221,1594226299.3885348,1594226299.7818646,2020-07-08 16:38:19.388,2020-07-08 16:38:19.781,0.3933,2
222,1594227874.5864704,1594227874.9803529,2020-07-08 17:04:34.586,2020-07-08 17:04:34.980,0.3939,8
223,1594226299.5884235,1594226299.9817536,2020-07-08 16:38:19.588,2020-07-08 16:38:19.981,0.3933,2
224,1594227874.7866402,1594227875.180523,2020-07-08 17:04:34.786,2020-07-08 17:04:35.180,0.3939,8
225,1594226299.788313,1594226300.1816423,2020-07-08 16:38:19.788,2020-07-08 16:38:20.181,0.3933,2
226,1594227874.98681,1594227875.3806925,2020-07-08 17:04:34.986,2020-07-08 17:04:35.380,0.3939,8
227,1594226299.9882016,1594226300.3815317,2020-07-08 16:38:19.988,2020-07-08 16:38:20.381,0.3933,2
228,1594227875.1869798,1594227875.5808623,2020-07-08 17:04:35.186,2020-07-08 17:04:35.580,0.3939,3
229,1594226300.1880906,1594226300.5814204,2020-07-08 16:38:20.188,2020-07-08 16:38:20.581,0.3933,2
230,1594227875.3871496,1594227875.781032,2020-07-08 17:04:35.387,2020-07-08 17:04:35.781,0.3939,3
231,1594226300.3879795,1594226300.7813094,2020-07-08 16:38:20.387,2020-07-08 16:38:20.781,0.3933,2
232,1594227875.5873194,1594227875.981202,2020-07-08 17:04:35.587,2020-07-08 17:04:35.981,0.3939,3
233,1594226300.5878685,1594226300.9811983,2020-07-08 16:38:20.587,2020-07-08 16:38:20.981,0.3933,8
234,1594227875.7874892,1594227876.1813717,2020-07-08 17:04:35.787,2020-07-08 17:04:36.181,0.3939,3
235,1594226300.7877574,1594226301.1810873,2020-07-08 16:38:20.787,2020-07-08 16:38:21.181,0.3933,8
236,1594227875.987659,1594227876.3815415,2020-07-08 17:04:35.987,2020-07-08 17:04:36.381,0.3939,8
237,1594226300.9876463,1594226301.3809762,2020-07-08 16:38:20.987,2020-07-08 16:38:21.380,0.3933,8
238,1594227876.1878288,1594227876.5817113,2020-07-08 17:04:36.187,2020-07-08 17:04:36.581,0.3939,8
239,1594226301.1875353,1594226301.5808651,2020-07-08 16:38:21.187,2020-07-08 16:38:21.580,0.3933,8
240,1594227876.3879986,1594227876.781881,2020-07-08 17:04:36.387,2020-07-08 17:04:36.781,0.3939,8
241,1594226301.3874242,1594226301.780754,2020-07-08 16:38:21.387,2020-07-08 16:38:21.780,0.3933,8
242,1594227876.5881684,1594227876.982051,2020-07-08 17:04:36.588,2020-07-08 17:04:36.982,0.3939,8
243,1594226301.5873132,1594226301.980643,2020-07-08 16:38:21.587,2020-07-08 16:38:21.980,0.3933,8
244,1594227876.7883382,1594227877.1822207,2020-07-08 17:04:36.788,2020-07-08 17:04:37.182,0.3939,8
245,1594226301.787202,1594226302.180532,2020-07-08 16:38:21.787,2020-07-08 16:38:22.180,0.3933,8
